cell_id,anomaly_label,cell_type,disease_category
CELL_003766,0,Platelet,Normal_Platelet
CELL_005757,1,Smudge_Cell,Artefact
CELL_003519,0,Normal_RBC,Normal_RBC
CELL_001676,0,Lymphocyte,Normal_WBC
CELL_001561,0,Lymphocyte,Normal_WBC
CELL_000200,0,Neutrophil,Normal_WBC
CELL_000206,0,Neutrophil,Normal_WBC
CELL_001193,0,Lymphocyte,Normal_WBC
CELL_004127,1,Blast_Cell,Leukemia
CELL_001940,0,Lymphocyte,Normal_WBC
CELL_004932,1,Spherocyte,Anemia
CELL_002008,0,Monocyte,Normal_WBC
CELL_004463,1,Elliptocyte,Anemia
CELL_003739,0,Platelet,Normal_Platelet
CELL_004289,1,Prolymphocyte,Leukemia
CELL_001311,0,Lymphocyte,Normal_WBC
CELL_003674,0,Normal_RBC,Normal_RBC
CELL_000246,0,Neutrophil,Normal_WBC
CELL_001074,0,Neutrophil,Normal_WBC
CELL_002711,0,Basophil,Normal_WBC
CELL_004383,1,Prolymphocyte,Leukemia
CELL_002578,0,Eosinophil,Normal_WBC
CELL_004012,1,Blast_Cell,Leukemia
CELL_002157,0,Monocyte,Normal_WBC
CELL_004486,1,Elliptocyte,Anemia
CELL_000304,0,Neutrophil,Normal_WBC
CELL_003965,0,Platelet,Normal_Platelet
CELL_004292,1,Prolymphocyte,Leukemia
CELL_004669,1,Schistocyte,Anemia
CELL_005032,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002378,0,Eosinophil,Normal_WBC
CELL_000414,0,Neutrophil,Normal_WBC
CELL_000196,0,Neutrophil,Normal_WBC
CELL_004438,1,Prolymphocyte,Leukemia
CELL_001777,0,Lymphocyte,Normal_WBC
CELL_005611,1,Reactive_Lymphocyte,Infection
CELL_005351,1,Hypersegmented_Neutrophil,Infection
CELL_000849,0,Neutrophil,Normal_WBC
CELL_002082,0,Monocyte,Normal_WBC
CELL_000313,0,Neutrophil,Normal_WBC
CELL_000242,0,Neutrophil,Normal_WBC
CELL_002379,0,Eosinophil,Normal_WBC
CELL_004152,1,Blast_Cell,Leukemia
CELL_002813,0,Normal_RBC,Normal_RBC
CELL_000952,0,Neutrophil,Normal_WBC
CELL_005427,1,Toxic_Granulation,Infection
CELL_001835,0,Lymphocyte,Normal_WBC
CELL_000011,0,Neutrophil,Normal_WBC
CELL_003687,0,Normal_RBC,Normal_RBC
CELL_004357,1,Prolymphocyte,Leukemia
CELL_000632,0,Neutrophil,Normal_WBC
