cell_id,anomaly_label,cell_type,disease_category
CELL_000672,0,Neutrophil,Normal_WBC
CELL_004189,1,Blast_Cell,Leukemia
CELL_000667,0,Neutrophil,Normal_WBC
CELL_005087,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001888,0,Lymphocyte,Normal_WBC
CELL_003267,0,Normal_RBC,Normal_RBC
CELL_000281,0,Neutrophil,Normal_WBC
CELL_001720,0,Lymphocyte,Normal_WBC
CELL_002948,0,Normal_RBC,Normal_RBC
CELL_004456,1,Prolymphocyte,Leukemia
CELL_000900,0,Neutrophil,Normal_WBC
CELL_005698,1,Reactive_Lymphocyte,Infection
CELL_000761,0,Neutrophil,Normal_WBC
CELL_001907,0,Lymphocyte,Normal_WBC
CELL_004043,1,Blast_Cell,Leukemia
CELL_003824,0,Platelet,Normal_Platelet
CELL_004139,1,Blast_Cell,Leukemia
CELL_003819,0,Platelet,Normal_Platelet
CELL_004301,1,Prolymphocyte,Leukemia
CELL_002594,0,Eosinophil,Normal_WBC
CELL_004165,1,Blast_Cell,Leukemia
CELL_003032,0,Normal_RBC,Normal_RBC
CELL_003580,0,Normal_RBC,Normal_RBC
CELL_002833,0,Normal_RBC,Normal_RBC
CELL_003473,0,Normal_RBC,Normal_RBC
CELL_000138,0,Neutrophil,Normal_WBC
CELL_004893,1,Spherocyte,Anemia
CELL_002181,0,Monocyte,Normal_WBC
CELL_002129,0,Monocyte,Normal_WBC
CELL_003178,0,Normal_RBC,Normal_RBC
CELL_004855,1,Spherocyte,Anemia
CELL_004638,1,Elliptocyte,Anemia
CELL_005121,1,Target_Cell,Anemia
CELL_004262,1,Blast_Cell,Leukemia
CELL_004345,1,Prolymphocyte,Leukemia
CELL_001332,0,Lymphocyte,Normal_WBC
CELL_002018,0,Monocyte,Normal_WBC
CELL_004543,1,Elliptocyte,Anemia
CELL_002483,0,Eosinophil,Normal_WBC
CELL_001359,0,Lymphocyte,Normal_WBC
CELL_001330,0,Lymphocyte,Normal_WBC
CELL_005789,1,Smudge_Cell,Artefact
CELL_002151,0,Monocyte,Normal_WBC
CELL_004531,1,Elliptocyte,Anemia
CELL_002123,0,Monocyte,Normal_WBC
CELL_004674,1,Schistocyte,Anemia
CELL_003982,0,Platelet,Normal_Platelet
CELL_001253,0,Lymphocyte,Normal_WBC
CELL_003279,0,Normal_RBC,Normal_RBC
CELL_003375,0,Normal_RBC,Normal_RBC
CELL_002815,0,Normal_RBC,Normal_RBC
CELL_004720,1,Schistocyte,Anemia
CELL_001849,0,Lymphocyte,Normal_WBC
CELL_004859,1,Spherocyte,Anemia
CELL_003038,0,Normal_RBC,Normal_RBC
CELL_000389,0,Neutrophil,Normal_WBC
CELL_000236,0,Neutrophil,Normal_WBC
CELL_001078,0,Neutrophil,Normal_WBC
CELL_001985,0,Monocyte,Normal_WBC
CELL_004364,1,Prolymphocyte,Leukemia
CELL_003963,0,Platelet,Normal_Platelet
CELL_000771,0,Neutrophil,Normal_WBC
CELL_002166,0,Monocyte,Normal_WBC
CELL_004534,1,Elliptocyte,Anemia
CELL_000674,0,Neutrophil,Normal_WBC
CELL_000250,0,Neutrophil,Normal_WBC
CELL_001575,0,Lymphocyte,Normal_WBC
CELL_003420,0,Normal_RBC,Normal_RBC
CELL_002082,0,Monocyte,Normal_WBC
CELL_001824,0,Lymphocyte,Normal_WBC
CELL_005440,1,Toxic_Granulation,Infection
CELL_005626,1,Reactive_Lymphocyte,Infection
CELL_004545,1,Elliptocyte,Anemia
CELL_000717,0,Neutrophil,Normal_WBC
CELL_005240,1,Target_Cell,Anemia
CELL_005489,1,Toxic_Granulation,Infection
CELL_002049,0,Monocyte,Normal_WBC
CELL_004179,1,Blast_Cell,Leukemia
CELL_004810,1,Schistocyte,Anemia
CELL_002725,0,Basophil,Normal_WBC
CELL_005556,1,Reactive_Lymphocyte,Infection
CELL_001461,0,Lymphocyte,Normal_WBC
CELL_001669,0,Lymphocyte,Normal_WBC
CELL_002757,0,Basophil,Normal_WBC
CELL_002001,0,Monocyte,Normal_WBC
CELL_004572,1,Elliptocyte,Anemia
CELL_004614,1,Elliptocyte,Anemia
CELL_000405,0,Neutrophil,Normal_WBC
CELL_000385,0,Neutrophil,Normal_WBC
CELL_005620,1,Reactive_Lymphocyte,Infection
CELL_002153,0,Monocyte,Normal_WBC
CELL_001634,0,Lymphocyte,Normal_WBC
CELL_005384,1,Hypersegmented_Neutrophil,Infection
CELL_004785,1,Schistocyte,Anemia
CELL_003926,0,Platelet,Normal_Platelet
CELL_004159,1,Blast_Cell,Leukemia
CELL_004949,1,Spherocyte,Anemia
CELL_000224,0,Neutrophil,Normal_WBC
CELL_002194,0,Monocyte,Normal_WBC
CELL_003137,0,Normal_RBC,Normal_RBC
CELL_004470,1,Elliptocyte,Anemia
CELL_001825,0,Lymphocyte,Normal_WBC
CELL_005399,1,Hypersegmented_Neutrophil,Infection
CELL_005125,1,Target_Cell,Anemia
CELL_004973,1,Spherocyte,Anemia
CELL_000798,0,Neutrophil,Normal_WBC
CELL_002872,0,Normal_RBC,Normal_RBC
CELL_000010,0,Neutrophil,Normal_WBC
CELL_001945,0,Lymphocyte,Normal_WBC
CELL_001839,0,Lymphocyte,Normal_WBC
CELL_004805,1,Schistocyte,Anemia
CELL_000256,0,Neutrophil,Normal_WBC
CELL_004486,1,Elliptocyte,Anemia
CELL_005296,1,Hypersegmented_Neutrophil,Infection
CELL_001582,0,Lymphocyte,Normal_WBC
CELL_002957,0,Normal_RBC,Normal_RBC
CELL_000925,0,Neutrophil,Normal_WBC
CELL_005206,1,Target_Cell,Anemia
CELL_002509,0,Eosinophil,Normal_WBC
CELL_005025,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003776,0,Platelet,Normal_Platelet
CELL_004836,1,Spherocyte,Anemia
CELL_004137,1,Blast_Cell,Leukemia
CELL_004965,1,Spherocyte,Anemia
CELL_002780,0,Basophil,Normal_WBC
CELL_000540,0,Neutrophil,Normal_WBC
CELL_002746,0,Basophil,Normal_WBC
CELL_005286,1,Hypersegmented_Neutrophil,Infection
CELL_005367,1,Hypersegmented_Neutrophil,Infection
CELL_001146,0,Lymphocyte,Normal_WBC
CELL_005128,1,Target_Cell,Anemia
CELL_004469,1,Elliptocyte,Anemia
CELL_000668,0,Neutrophil,Normal_WBC
CELL_003020,0,Normal_RBC,Normal_RBC
CELL_000358,0,Neutrophil,Normal_WBC
CELL_005064,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002832,0,Normal_RBC,Normal_RBC
CELL_002784,0,Basophil,Normal_WBC
CELL_001354,0,Lymphocyte,Normal_WBC
CELL_005132,1,Target_Cell,Anemia
CELL_000471,0,Neutrophil,Normal_WBC
CELL_002704,0,Basophil,Normal_WBC
CELL_003331,0,Normal_RBC,Normal_RBC
CELL_003638,0,Normal_RBC,Normal_RBC
CELL_001397,0,Lymphocyte,Normal_WBC
CELL_003585,0,Normal_RBC,Normal_RBC
CELL_005274,1,Hypersegmented_Neutrophil,Infection
CELL_003377,0,Normal_RBC,Normal_RBC
CELL_001257,0,Lymphocyte,Normal_WBC
CELL_003513,0,Normal_RBC,Normal_RBC
CELL_001251,0,Lymphocyte,Normal_WBC
CELL_005649,1,Reactive_Lymphocyte,Infection
CELL_004299,1,Prolymphocyte,Leukemia
CELL_003285,0,Normal_RBC,Normal_RBC
CELL_002934,0,Normal_RBC,Normal_RBC
CELL_004176,1,Blast_Cell,Leukemia
CELL_004911,1,Spherocyte,Anemia
CELL_001853,0,Lymphocyte,Normal_WBC
CELL_005502,1,Toxic_Granulation,Infection
CELL_005725,1,Smudge_Cell,Artefact
CELL_002106,0,Monocyte,Normal_WBC
CELL_000134,0,Neutrophil,Normal_WBC
CELL_005237,1,Target_Cell,Anemia
CELL_005030,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000929,0,Neutrophil,Normal_WBC
CELL_000824,0,Neutrophil,Normal_WBC
CELL_005337,1,Hypersegmented_Neutrophil,Infection
CELL_001532,0,Lymphocyte,Normal_WBC
CELL_001215,0,Lymphocyte,Normal_WBC
CELL_000505,0,Neutrophil,Normal_WBC
CELL_004286,1,Prolymphocyte,Leukemia
CELL_001997,0,Monocyte,Normal_WBC
CELL_003073,0,Normal_RBC,Normal_RBC
CELL_001959,0,Monocyte,Normal_WBC
CELL_001385,0,Lymphocyte,Normal_WBC
CELL_000895,0,Neutrophil,Normal_WBC
CELL_004925,1,Spherocyte,Anemia
CELL_000456,0,Neutrophil,Normal_WBC
CELL_005448,1,Toxic_Granulation,Infection
CELL_003710,0,Platelet,Normal_Platelet
CELL_005423,1,Toxic_Granulation,Infection
CELL_004850,1,Spherocyte,Anemia
CELL_004749,1,Schistocyte,Anemia
CELL_004269,1,Blast_Cell,Leukemia
CELL_003523,0,Normal_RBC,Normal_RBC
CELL_004135,1,Blast_Cell,Leukemia
CELL_003603,0,Normal_RBC,Normal_RBC
CELL_000714,0,Neutrophil,Normal_WBC
CELL_004187,1,Blast_Cell,Leukemia
CELL_002215,0,Monocyte,Normal_WBC
CELL_002924,0,Normal_RBC,Normal_RBC
CELL_001811,0,Lymphocyte,Normal_WBC
CELL_003487,0,Normal_RBC,Normal_RBC
CELL_003142,0,Normal_RBC,Normal_RBC
CELL_001828,0,Lymphocyte,Normal_WBC
CELL_001156,0,Lymphocyte,Normal_WBC
CELL_001325,0,Lymphocyte,Normal_WBC
CELL_004313,1,Prolymphocyte,Leukemia
CELL_000511,0,Neutrophil,Normal_WBC
CELL_001681,0,Lymphocyte,Normal_WBC
CELL_000500,0,Neutrophil,Normal_WBC
CELL_005329,1,Hypersegmented_Neutrophil,Infection
CELL_001857,0,Lymphocyte,Normal_WBC
CELL_001389,0,Lymphocyte,Normal_WBC
CELL_003720,0,Platelet,Normal_Platelet
CELL_002387,0,Eosinophil,Normal_WBC
CELL_003237,0,Normal_RBC,Normal_RBC
CELL_001541,0,Lymphocyte,Normal_WBC
CELL_001218,0,Lymphocyte,Normal_WBC
CELL_002682,0,Basophil,Normal_WBC
CELL_002994,0,Normal_RBC,Normal_RBC
CELL_001192,0,Lymphocyte,Normal_WBC
CELL_001543,0,Lymphocyte,Normal_WBC
CELL_003302,0,Normal_RBC,Normal_RBC
CELL_003325,0,Normal_RBC,Normal_RBC
CELL_002540,0,Eosinophil,Normal_WBC
CELL_000954,0,Neutrophil,Normal_WBC
CELL_004847,1,Spherocyte,Anemia
CELL_004331,1,Prolymphocyte,Leukemia
CELL_000733,0,Neutrophil,Normal_WBC
CELL_001157,0,Lymphocyte,Normal_WBC
CELL_005447,1,Toxic_Granulation,Infection
CELL_003295,0,Normal_RBC,Normal_RBC
CELL_002983,0,Normal_RBC,Normal_RBC
CELL_005162,1,Target_Cell,Anemia
CELL_002157,0,Monocyte,Normal_WBC
CELL_001063,0,Neutrophil,Normal_WBC
CELL_002617,0,Eosinophil,Normal_WBC
CELL_001168,0,Lymphocyte,Normal_WBC
CELL_003223,0,Normal_RBC,Normal_RBC
CELL_003637,0,Normal_RBC,Normal_RBC
CELL_002939,0,Normal_RBC,Normal_RBC
CELL_004492,1,Elliptocyte,Anemia
CELL_003141,0,Normal_RBC,Normal_RBC
CELL_004981,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000144,0,Neutrophil,Normal_WBC
CELL_003578,0,Normal_RBC,Normal_RBC
CELL_004947,1,Spherocyte,Anemia
CELL_002783,0,Basophil,Normal_WBC
CELL_000718,0,Neutrophil,Normal_WBC
CELL_001820,0,Lymphocyte,Normal_WBC
CELL_002503,0,Eosinophil,Normal_WBC
CELL_004361,1,Prolymphocyte,Leukemia
CELL_004172,1,Blast_Cell,Leukemia
CELL_000396,0,Neutrophil,Normal_WBC
CELL_005682,1,Reactive_Lymphocyte,Infection
CELL_004493,1,Elliptocyte,Anemia
CELL_001366,0,Lymphocyte,Normal_WBC
CELL_005702,1,Smudge_Cell,Artefact
CELL_000596,0,Neutrophil,Normal_WBC
CELL_003953,0,Platelet,Normal_Platelet
CELL_004969,1,Spherocyte,Anemia
CELL_002915,0,Normal_RBC,Normal_RBC
CELL_002327,0,Monocyte,Normal_WBC
CELL_003767,0,Platelet,Normal_Platelet
CELL_003441,0,Normal_RBC,Normal_RBC
CELL_003852,0,Platelet,Normal_Platelet
CELL_004133,1,Blast_Cell,Leukemia
CELL_005389,1,Hypersegmented_Neutrophil,Infection
CELL_002144,0,Monocyte,Normal_WBC
CELL_005420,1,Toxic_Granulation,Infection
CELL_005074,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001572,0,Lymphocyte,Normal_WBC
CELL_004080,1,Blast_Cell,Leukemia
CELL_001123,0,Lymphocyte,Normal_WBC
CELL_002787,0,Basophil,Normal_WBC
CELL_002968,0,Normal_RBC,Normal_RBC
CELL_002505,0,Eosinophil,Normal_WBC
CELL_003466,0,Normal_RBC,Normal_RBC
CELL_000676,0,Neutrophil,Normal_WBC
CELL_002809,0,Normal_RBC,Normal_RBC
CELL_003349,0,Normal_RBC,Normal_RBC
CELL_000729,0,Neutrophil,Normal_WBC
CELL_000413,0,Neutrophil,Normal_WBC
CELL_003147,0,Normal_RBC,Normal_RBC
CELL_001517,0,Lymphocyte,Normal_WBC
CELL_000826,0,Neutrophil,Normal_WBC
CELL_003268,0,Normal_RBC,Normal_RBC
CELL_003975,0,Platelet,Normal_Platelet
CELL_000617,0,Neutrophil,Normal_WBC
CELL_000115,0,Neutrophil,Normal_WBC
CELL_000418,0,Neutrophil,Normal_WBC
CELL_003070,0,Normal_RBC,Normal_RBC
CELL_001626,0,Lymphocyte,Normal_WBC
CELL_005820,1,Artefact,Artefact
CELL_004186,1,Blast_Cell,Leukemia
CELL_002897,0,Normal_RBC,Normal_RBC
CELL_005492,1,Toxic_Granulation,Infection
CELL_002083,0,Monocyte,Normal_WBC
CELL_000754,0,Neutrophil,Normal_WBC
CELL_002547,0,Eosinophil,Normal_WBC
CELL_003970,0,Platelet,Normal_Platelet
CELL_003374,0,Normal_RBC,Normal_RBC
CELL_004108,1,Blast_Cell,Leukemia
CELL_002445,0,Eosinophil,Normal_WBC
CELL_004381,1,Prolymphocyte,Leukemia
CELL_001067,0,Neutrophil,Normal_WBC
CELL_003914,0,Platelet,Normal_Platelet
CELL_005288,1,Hypersegmented_Neutrophil,Infection
CELL_003499,0,Normal_RBC,Normal_RBC
CELL_002739,0,Basophil,Normal_WBC
CELL_005053,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004001,1,Blast_Cell,Leukemia
CELL_001569,0,Lymphocyte,Normal_WBC
CELL_002428,0,Eosinophil,Normal_WBC
CELL_003747,0,Platelet,Normal_Platelet
CELL_005722,1,Smudge_Cell,Artefact
CELL_001688,0,Lymphocyte,Normal_WBC
CELL_000852,0,Neutrophil,Normal_WBC
CELL_003547,0,Normal_RBC,Normal_RBC
CELL_000896,0,Neutrophil,Normal_WBC
CELL_004593,1,Elliptocyte,Anemia
CELL_000336,0,Neutrophil,Normal_WBC
CELL_002840,0,Normal_RBC,Normal_RBC
CELL_003088,0,Normal_RBC,Normal_RBC
CELL_004612,1,Elliptocyte,Anemia
CELL_001349,0,Lymphocyte,Normal_WBC
CELL_001016,0,Neutrophil,Normal_WBC
CELL_002817,0,Normal_RBC,Normal_RBC
CELL_001632,0,Lymphocyte,Normal_WBC
CELL_002490,0,Eosinophil,Normal_WBC
CELL_003731,0,Platelet,Normal_Platelet
CELL_003252,0,Normal_RBC,Normal_RBC
CELL_005445,1,Toxic_Granulation,Infection
CELL_002071,0,Monocyte,Normal_WBC
CELL_004453,1,Prolymphocyte,Leukemia
CELL_005741,1,Smudge_Cell,Artefact
CELL_005409,1,Hypersegmented_Neutrophil,Infection
CELL_001636,0,Lymphocyte,Normal_WBC
CELL_004647,1,Elliptocyte,Anemia
CELL_002480,0,Eosinophil,Normal_WBC
CELL_002266,0,Monocyte,Normal_WBC
CELL_002960,0,Normal_RBC,Normal_RBC
CELL_005324,1,Hypersegmented_Neutrophil,Infection
CELL_005561,1,Reactive_Lymphocyte,Infection
CELL_003060,0,Normal_RBC,Normal_RBC
CELL_005054,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002142,0,Monocyte,Normal_WBC
CELL_005105,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003119,0,Normal_RBC,Normal_RBC
CELL_005189,1,Target_Cell,Anemia
CELL_005553,1,Reactive_Lymphocyte,Infection
CELL_004046,1,Blast_Cell,Leukemia
CELL_003357,0,Normal_RBC,Normal_RBC
CELL_002745,0,Basophil,Normal_WBC
CELL_005093,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003507,0,Normal_RBC,Normal_RBC
CELL_001680,0,Lymphocyte,Normal_WBC
CELL_004250,1,Blast_Cell,Leukemia
CELL_003148,0,Normal_RBC,Normal_RBC
CELL_002295,0,Monocyte,Normal_WBC
CELL_000581,0,Neutrophil,Normal_WBC
CELL_001471,0,Lymphocyte,Normal_WBC
CELL_004800,1,Schistocyte,Anemia
CELL_004071,1,Blast_Cell,Leukemia
CELL_005309,1,Hypersegmented_Neutrophil,Infection
CELL_003344,0,Normal_RBC,Normal_RBC
CELL_004993,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004584,1,Elliptocyte,Anemia
CELL_003673,0,Normal_RBC,Normal_RBC
CELL_000560,0,Neutrophil,Normal_WBC
CELL_005238,1,Target_Cell,Anemia
CELL_005216,1,Target_Cell,Anemia
CELL_002850,0,Normal_RBC,Normal_RBC
CELL_000513,0,Neutrophil,Normal_WBC
CELL_004730,1,Schistocyte,Anemia
CELL_001082,0,Neutrophil,Normal_WBC
CELL_001665,0,Lymphocyte,Normal_WBC
CELL_001013,0,Neutrophil,Normal_WBC
CELL_001932,0,Lymphocyte,Normal_WBC
CELL_001151,0,Lymphocyte,Normal_WBC
CELL_002839,0,Normal_RBC,Normal_RBC
CELL_000117,0,Neutrophil,Normal_WBC
CELL_000741,0,Neutrophil,Normal_WBC
CELL_005648,1,Reactive_Lymphocyte,Infection
CELL_005178,1,Target_Cell,Anemia
CELL_003676,0,Normal_RBC,Normal_RBC
CELL_000831,0,Neutrophil,Normal_WBC
CELL_000120,0,Neutrophil,Normal_WBC
CELL_004753,1,Schistocyte,Anemia
CELL_005616,1,Reactive_Lymphocyte,Infection
CELL_005569,1,Reactive_Lymphocyte,Infection
CELL_005809,1,Artefact,Artefact
CELL_000636,0,Neutrophil,Normal_WBC
CELL_004466,1,Elliptocyte,Anemia
CELL_004365,1,Prolymphocyte,Leukemia
CELL_004143,1,Blast_Cell,Leukemia
CELL_000992,0,Neutrophil,Normal_WBC
CELL_000877,0,Neutrophil,Normal_WBC
CELL_004870,1,Spherocyte,Anemia
CELL_005316,1,Hypersegmented_Neutrophil,Infection
CELL_005223,1,Target_Cell,Anemia
CELL_000005,0,Neutrophil,Normal_WBC
CELL_003052,0,Normal_RBC,Normal_RBC
CELL_003125,0,Normal_RBC,Normal_RBC
CELL_002661,0,Basophil,Normal_WBC
CELL_002492,0,Eosinophil,Normal_WBC
CELL_005174,1,Target_Cell,Anemia
CELL_003855,0,Platelet,Normal_Platelet
CELL_004934,1,Spherocyte,Anemia
CELL_004778,1,Schistocyte,Anemia
CELL_001716,0,Lymphocyte,Normal_WBC
CELL_001149,0,Lymphocyte,Normal_WBC
CELL_003262,0,Normal_RBC,Normal_RBC
CELL_000575,0,Neutrophil,Normal_WBC
CELL_003770,0,Platelet,Normal_Platelet
CELL_003737,0,Platelet,Normal_Platelet
CELL_004147,1,Blast_Cell,Leukemia
CELL_000854,0,Neutrophil,Normal_WBC
CELL_001983,0,Monocyte,Normal_WBC
CELL_002775,0,Basophil,Normal_WBC
CELL_004930,1,Spherocyte,Anemia
CELL_005212,1,Target_Cell,Anemia
CELL_001167,0,Lymphocyte,Normal_WBC
CELL_000972,0,Neutrophil,Normal_WBC
CELL_002702,0,Basophil,Normal_WBC
CELL_004496,1,Elliptocyte,Anemia
CELL_003848,0,Platelet,Normal_Platelet
CELL_002369,0,Eosinophil,Normal_WBC
CELL_004116,1,Blast_Cell,Leukemia
CELL_004781,1,Schistocyte,Anemia
CELL_004132,1,Blast_Cell,Leukemia
CELL_002951,0,Normal_RBC,Normal_RBC
CELL_000525,0,Neutrophil,Normal_WBC
CELL_002456,0,Eosinophil,Normal_WBC
CELL_005017,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001842,0,Lymphocyte,Normal_WBC
CELL_000538,0,Neutrophil,Normal_WBC
CELL_002807,0,Normal_RBC,Normal_RBC
CELL_004342,1,Prolymphocyte,Leukemia
CELL_003176,0,Normal_RBC,Normal_RBC
CELL_000785,0,Neutrophil,Normal_WBC
CELL_004058,1,Blast_Cell,Leukemia
CELL_001410,0,Lymphocyte,Normal_WBC
CELL_002538,0,Eosinophil,Normal_WBC
CELL_000155,0,Neutrophil,Normal_WBC
CELL_003010,0,Normal_RBC,Normal_RBC
CELL_001687,0,Lymphocyte,Normal_WBC
CELL_002902,0,Normal_RBC,Normal_RBC
CELL_005819,1,Artefact,Artefact
CELL_004722,1,Schistocyte,Anemia
CELL_003864,0,Platelet,Normal_Platelet
CELL_002734,0,Basophil,Normal_WBC
CELL_001896,0,Lymphocyte,Normal_WBC
CELL_005443,1,Toxic_Granulation,Infection
CELL_000570,0,Neutrophil,Normal_WBC
CELL_001817,0,Lymphocyte,Normal_WBC
CELL_002066,0,Monocyte,Normal_WBC
CELL_000128,0,Neutrophil,Normal_WBC
CELL_003395,0,Normal_RBC,Normal_RBC
CELL_003328,0,Normal_RBC,Normal_RBC
CELL_005858,1,Artefact,Artefact
CELL_002976,0,Normal_RBC,Normal_RBC
CELL_000981,0,Neutrophil,Normal_WBC
CELL_002301,0,Monocyte,Normal_WBC
CELL_000191,0,Neutrophil,Normal_WBC
CELL_001140,0,Lymphocyte,Normal_WBC
CELL_005089,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000700,0,Neutrophil,Normal_WBC
CELL_005691,1,Reactive_Lymphocyte,Infection
CELL_000607,0,Neutrophil,Normal_WBC
CELL_004277,1,Blast_Cell,Leukemia
CELL_000302,0,Neutrophil,Normal_WBC
CELL_003421,0,Normal_RBC,Normal_RBC
CELL_005662,1,Reactive_Lymphocyte,Infection
CELL_001061,0,Neutrophil,Normal_WBC
CELL_002566,0,Eosinophil,Normal_WBC
CELL_005869,1,Artefact,Artefact
CELL_001070,0,Neutrophil,Normal_WBC
CELL_002525,0,Eosinophil,Normal_WBC
CELL_002206,0,Monocyte,Normal_WBC
CELL_001244,0,Lymphocyte,Normal_WBC
CELL_000017,0,Neutrophil,Normal_WBC
CELL_003121,0,Normal_RBC,Normal_RBC
CELL_005860,1,Artefact,Artefact
CELL_004643,1,Elliptocyte,Anemia
CELL_004755,1,Schistocyte,Anemia
CELL_000816,0,Neutrophil,Normal_WBC
CELL_003068,0,Normal_RBC,Normal_RBC
CELL_005622,1,Reactive_Lymphocyte,Infection
CELL_000960,0,Neutrophil,Normal_WBC
CELL_004894,1,Spherocyte,Anemia
CELL_000226,0,Neutrophil,Normal_WBC
CELL_003355,0,Normal_RBC,Normal_RBC
CELL_002486,0,Eosinophil,Normal_WBC
CELL_000563,0,Neutrophil,Normal_WBC
CELL_003437,0,Normal_RBC,Normal_RBC
CELL_001694,0,Lymphocyte,Normal_WBC
CELL_001046,0,Neutrophil,Normal_WBC
CELL_003447,0,Normal_RBC,Normal_RBC
CELL_004566,1,Elliptocyte,Anemia
CELL_000955,0,Neutrophil,Normal_WBC
CELL_005857,1,Artefact,Artefact
CELL_002736,0,Basophil,Normal_WBC
CELL_005766,1,Smudge_Cell,Artefact
CELL_004736,1,Schistocyte,Anemia
CELL_005665,1,Reactive_Lymphocyte,Infection
CELL_001219,0,Lymphocyte,Normal_WBC
CELL_005255,1,Hypersegmented_Neutrophil,Infection
CELL_005512,1,Toxic_Granulation,Infection
CELL_001528,0,Lymphocyte,Normal_WBC
CELL_003988,0,Platelet,Normal_Platelet
CELL_005800,1,Smudge_Cell,Artefact
CELL_001301,0,Lymphocyte,Normal_WBC
CELL_005752,1,Smudge_Cell,Artefact
CELL_000161,0,Neutrophil,Normal_WBC
CELL_004068,1,Blast_Cell,Leukemia
CELL_000957,0,Neutrophil,Normal_WBC
CELL_003792,0,Platelet,Normal_Platelet
CELL_003235,0,Normal_RBC,Normal_RBC
CELL_002870,0,Normal_RBC,Normal_RBC
CELL_003778,0,Platelet,Normal_Platelet
CELL_004434,1,Prolymphocyte,Leukemia
CELL_004974,1,Spherocyte,Anemia
CELL_002962,0,Normal_RBC,Normal_RBC
CELL_002201,0,Monocyte,Normal_WBC
CELL_000099,0,Neutrophil,Normal_WBC
CELL_005718,1,Smudge_Cell,Artefact
CELL_002558,0,Eosinophil,Normal_WBC
CELL_003184,0,Normal_RBC,Normal_RBC
CELL_000254,0,Neutrophil,Normal_WBC
CELL_003924,0,Platelet,Normal_Platelet
CELL_004200,1,Blast_Cell,Leukemia
CELL_001446,0,Lymphocyte,Normal_WBC
CELL_005540,1,Toxic_Granulation,Infection
CELL_001649,0,Lymphocyte,Normal_WBC
CELL_004683,1,Schistocyte,Anemia
CELL_004724,1,Schistocyte,Anemia
CELL_003992,0,Platelet,Normal_Platelet
CELL_001697,0,Lymphocyte,Normal_WBC
CELL_003192,0,Normal_RBC,Normal_RBC
CELL_004500,1,Elliptocyte,Anemia
CELL_001155,0,Lymphocyte,Normal_WBC
CELL_002256,0,Monocyte,Normal_WBC
CELL_001683,0,Lymphocyte,Normal_WBC
CELL_003171,0,Normal_RBC,Normal_RBC
CELL_002057,0,Monocyte,Normal_WBC
CELL_004091,1,Blast_Cell,Leukemia
CELL_005736,1,Smudge_Cell,Artefact
CELL_003109,0,Normal_RBC,Normal_RBC
CELL_004549,1,Elliptocyte,Anemia
CELL_003724,0,Platelet,Normal_Platelet
CELL_005424,1,Toxic_Granulation,Infection
CELL_002050,0,Monocyte,Normal_WBC
CELL_004977,1,Spherocyte,Anemia
CELL_003644,0,Normal_RBC,Normal_RBC
CELL_005795,1,Smudge_Cell,Artefact
CELL_000624,0,Neutrophil,Normal_WBC
CELL_000263,0,Neutrophil,Normal_WBC
CELL_003370,0,Normal_RBC,Normal_RBC
CELL_004062,1,Blast_Cell,Leukemia
CELL_005535,1,Toxic_Granulation,Infection
CELL_001803,0,Lymphocyte,Normal_WBC
CELL_004737,1,Schistocyte,Anemia
CELL_005867,1,Artefact,Artefact
CELL_002386,0,Eosinophil,Normal_WBC
CELL_001960,0,Monocyte,Normal_WBC
CELL_002977,0,Normal_RBC,Normal_RBC
CELL_000489,0,Neutrophil,Normal_WBC
CELL_001844,0,Lymphocyte,Normal_WBC
CELL_001735,0,Lymphocyte,Normal_WBC
CELL_002912,0,Normal_RBC,Normal_RBC
CELL_003220,0,Normal_RBC,Normal_RBC
CELL_000147,0,Neutrophil,Normal_WBC
CELL_005631,1,Reactive_Lymphocyte,Infection
CELL_001987,0,Monocyte,Normal_WBC
CELL_001370,0,Lymphocyte,Normal_WBC
CELL_002812,0,Normal_RBC,Normal_RBC
CELL_000660,0,Neutrophil,Normal_WBC
CELL_001795,0,Lymphocyte,Normal_WBC
CELL_002512,0,Eosinophil,Normal_WBC
CELL_003398,0,Normal_RBC,Normal_RBC
CELL_004283,1,Prolymphocyte,Leukemia
CELL_001148,0,Lymphocyte,Normal_WBC
CELL_003273,0,Normal_RBC,Normal_RBC
CELL_000609,0,Neutrophil,Normal_WBC
CELL_003583,0,Normal_RBC,Normal_RBC
CELL_001931,0,Lymphocyte,Normal_WBC
CELL_000198,0,Neutrophil,Normal_WBC
CELL_002932,0,Normal_RBC,Normal_RBC
CELL_002328,0,Monocyte,Normal_WBC
CELL_004390,1,Prolymphocyte,Leukemia
